date,avg_temperature_c,avg_humidity_pct,rainfall_mm,max_wind_speed_kmh,city
2021-11-27,27.7,82,1.4,15.5,Lagos
2021-11-27,3.2,80,4.2,38.1,London
2021-11-27,14.0,66,0.0,18.6,Mexico City
2021-11-27,26.6,71,0.0,16.3,Mumbai
2021-11-27,17.9,81,9.5,17.3,Nairobi
2021-11-27,2.6,53,0.0,30.4,New York
2021-11-27,2.8,88,2.0,23.3,Paris
2021-11-27,7.1,54,0.0,33.5,Tokyo
2021-11-28,16.9,95,4.8,20.2,Cape Town
2021-11-28,13.4,65,0.3,18.3,Casablanca
2021-11-28,18.7,72,0.0,9.8,Delhi
2021-11-28,17.0,74,1.8,31.8,Johannesburg
2021-11-28,27.8,80,0.3,15.6,Lagos
2021-11-28,1.2,71,0.0,27.9,London
2021-11-28,15.8,57,0.0,16.1,Mexico City
2021-11-28,25.9,58,0.0,16.1,Mumbai
2021-11-28,17.8,82,5.9,14.0,Nairobi
2021-11-28,1.9,71,2.0,12.7,New York
2021-11-28,3.7,81,1.5,29.0,Paris
2021-11-28,6.3,67,0.0,32.1,Tokyo
2021-11-29,15.8,93,0.0,14.8,Cape Town
2021-11-29,13.4,74,0.0,13.7,Casablanca
2021-11-29,18.1,62,0.0,15.0,Delhi
2021-11-29,20.0,60,0.6,20.8,Johannesburg
2021-11-29,27.8,80,0.6,15.8,Lagos
2021-11-29,0.8,87,0.0,17.1,London
2021-11-29,15.7,63,0.0,22.0,Mexico City
2021-11-29,26.5,55,0.0,15.1,Mumbai
2021-11-29,18.6,80,3.8,16.5,Nairobi
2021-11-29,3.6,71,0.3,21.6,New York
2021-11-29,1.4,87,0.0,15.9,Paris
2021-11-29,5.7,78,0.0,13.1,Tokyo
2021-11-30,17.3,81,4.7,15.1,Cape Town
2021-11-30,13.6,88,0.0,13.0,Casablanca
2021-11-30,17.9,67,0.0,14.3,Delhi
2021-11-30,19.3,65,1.3,20.7,Johannesburg
2021-11-30,27.7,79,1.4,15.3,Lagos
2021-11-30,8.9,89,0.4,31.2,London
2021-11-30,14.5,60,0.0,18.3,Mexico City
2021-11-30,27.2,61,1.6,15.0,Mumbai
2021-11-30,16.6,89,5.7,13.0,Nairobi
2021-11-30,1.0,73,0.2,19.0,New York
2021-11-30,6.4,85,1.1,28.5,Paris
2021-11-30,14.5,78,42.5,61.0,Tokyo
2021-12-01,17.9,75,0.3,22.0,Cape Town
2021-12-01,12.9,79,0.0,11.4,Casablanca
2021-12-01,17.3,72,0.0,8.9,Delhi
2021-12-01,20.1,66,4.5,27.3,Johannesburg
2021-12-01,28.0,80,0.2,17.4,Lagos
2021-12-01,7.4,82,2.1,32.5,London
2021-12-01,16.3,54,0.0,29.0,Mexico City
2021-12-01,22.0,84,76.0,26.9,Mumbai
2021-12-01,18.3,75,0.8,16.3,Nairobi
2021-12-01,4.1,72,0.1,16.6,New York
2021-12-01,8.2,85,4.7,30.4,Paris
2021-12-01,10.5,64,1.4,36.7,Tokyo
2021-12-02,16.1,70,0.9,26.8,Cape Town
2021-12-02,12.9,81,16.7,23.9,Casablanca
2021-12-02,16.4,83,3.9,11.3,Delhi
2021-12-02,17.5,79,3.6,20.5,Johannesburg
2021-12-02,27.9,80,0.7,18.9,Lagos
2021-12-02,1.4,76,0.6,23.3,London
2021-12-02,15.8,43,0.0,26.1,Mexico City
2021-12-02,22.9,90,20.5,21.8,Mumbai
2021-12-02,17.5,85,2.9,14.2,Nairobi
2021-12-02,9.0,79,2.1,28.1,New York
2021-12-02,3.3,82,0.8,25.2,Paris
2021-12-02,7.8,67,0.3,13.8,Tokyo
2021-12-03,17.7,66,0.0,32.5,Cape Town
2021-12-03,11.7,80,0.0,14.7,Casablanca
2021-12-03,17.0,79,0.0,9.7,Delhi
2021-12-03,20.3,69,7.5,24.5,Johannesburg
2021-12-03,28.2,79,0.2,18.5,Lagos
2021-12-03,5.4,91,2.5,20.5,London
2021-12-03,14.5,58,0.0,16.9,Mexico City
2021-12-03,23.9,89,0.8,10.4,Mumbai
2021-12-03,17.2,84,8.6,14.6,Nairobi
2021-12-03,7.4,57,0.0,27.7,New York
2021-12-03,3.4,90,11.0,29.3,Paris
2021-12-03,7.2,77,0.0,20.8,Tokyo
2021-12-04,18.0,74,12.4,39.5,Cape Town
2021-12-04,11.7,81,0.0,14.1,Casablanca
2021-12-04,17.7,71,0.0,9.8,Delhi
2021-12-04,18.8,81,27.6,27.0,Johannesburg
2021-12-04,28.6,79,0.1,15.7,Lagos
2021-12-04,5.3,82,5.2,25.1,London
2021-12-04,15.0,56,0.0,17.9,Mexico City
2021-12-04,24.2,88,0.1,11.3,Mumbai
2021-12-04,17.9,83,3.3,17.4,Nairobi
2021-12-04,4.1,66,0.0,13.7,New York
2021-12-04,8.2,85,3.7,32.8,Paris
2021-12-04,7.7,62,0.0,39.0,Tokyo
2021-12-05,17.5,89,5.4,25.6,Cape Town
2021-12-05,13.2,85,0.0,16.6,Casablanca
2021-12-05,19.4,72,2.1,9.9,Delhi
2021-12-05,16.0,89,14.4,25.9,Johannesburg
2021-12-05,28.4,79,2.8,17.6,Lagos
2021-12-05,5.2,86,3.4,27.5,London
2021-12-05,15.1,57,0.0,18.0,Mexico City
2021-12-05,23.7,88,0.2,11.8,Mumbai
2021-12-05,18.0,79,2.5,17.1,Nairobi
2021-12-05,4.2,67,0.0,15.2,New York
2021-12-05,4.2,90,4.5,20.0,Paris
2021-12-05,6.6,72,0.0,19.6,Tokyo
2021-12-06,17.0,74,0.7,16.1,Cape Town
2021-12-06,13.1,79,0.0,20.4,Casablanca
2021-12-06,17.4,79,0.0,12.9,Delhi
2021-12-06,17.1,82,2.1,21.9,Johannesburg
2021-12-06,28.1,80,0.3,20.0,Lagos
2021-12-06,3.7,91,2.1,29.7,London
2021-12-06,15.6,50,0.0,18.5,Mexico City
2021-12-06,24.7,78,0.0,16.3,Mumbai
2021-12-06,18.5,76,2.5,14.4,Nairobi
2021-12-06,11.4,80,2.3,34.0,New York
2021-12-06,4.7,90,3.8,27.2,Paris
2021-12-06,8.6,81,0.0,23.7,Tokyo
2021-12-07,18.2,79,0.0,33.5,Cape Town
2021-12-07,11.7,85,0.0,11.5,Casablanca
2021-12-07,16.4,69,0.0,16.3,Delhi
2021-12-07,19.4,70,7.8,19.5,Johannesburg
2021-12-07,28.1,80,1.2,13.3,Lagos
2021-12-07,4.4,87,8.8,36.1,London
2021-12-07,16.6,51,0.0,13.1,Mexico City
2021-12-07,25.4,72,0.0,15.5,Mumbai
2021-12-07,19.0,75,2.2,13.4,Nairobi
2021-12-07,5.4,57,3.3,36.0,New York
2021-12-07,5.5,89,2.0,30.0,Paris
2021-12-07,11.5,84,38.0,44.3,Tokyo
2021-12-08,19.6,76,0.0,30.8,Cape Town
2021-12-08,13.5,87,1.2,16.1,Casablanca
2021-12-08,15.3,69,0.0,12.2,Delhi
2021-12-08,17.4,83,1.2,20.5,Johannesburg
2021-12-08,27.8,82,0.8,15.0,Lagos
2021-12-08,5.5,71,0.3,30.6,London
2021-12-08,16.7,44,0.0,18.4,Mexico City
2021-12-08,25.8,65,0.0,16.3,Mumbai
2021-12-08,19.1,78,4.1,12.7,Nairobi
2021-12-08,2.8,72,0.0,7.7,New York
2021-12-08,4.1,85,1.0,21.2,Paris
2021-12-08,8.8,80,15.1,35.3,Tokyo
2021-12-09,19.3,83,0.0,31.8,Cape Town
2021-12-09,13.3,81,0.2,23.4,Casablanca
2021-12-09,15.2,69,0.0,8.3,Delhi
2021-12-09,18.2,76,0.2,16.3,Johannesburg
2021-12-09,27.9,81,0.0,15.0,Lagos
2021-12-09,5.2,83,5.6,22.8,London
2021-12-09,16.7,47,0.0,9.9,Mexico City
2021-12-09,25.5,70,0.0,14.6,Mumbai
2021-12-09,19.1,76,2.4,16.8,Nairobi
2021-12-09,1.4,66,0.5,19.7,New York
2021-12-09,4.1,87,4.0,25.3,Paris
2021-12-09,7.6,76,0.0,22.6,Tokyo
2021-12-10,18.2,88,0.0,16.1,Cape Town
2021-12-10,12.9,83,0.0,17.7,Casablanca
2021-12-10,15.4,66,0.0,11.9,Delhi
2021-12-10,18.8,75,3.4,10.8,Johannesburg
2021-12-10,27.7,81,0.1,14.0,Lagos
2021-12-10,5.4,82,3.4,29.6,London
2021-12-10,16.5,44,0.0,13.0,Mexico City
2021-12-10,25.7,69,0.0,15.8,Mumbai
2021-12-10,18.6,78,3.1,17.3,Nairobi
2021-12-10,4.9,66,0.0,10.7,New York
2021-12-10,5.9,80,11.7,31.1,Paris
2021-12-10,6.0,82,0.0,17.7,Tokyo
2021-12-11,16.3,86,0.8,23.7,Cape Town
2021-12-11,14.0,85,0.0,17.3,Casablanca
2021-12-11,14.4,65,0.0,13.6,Delhi
2021-12-11,18.3,81,32.1,18.9,Johannesburg
2021-12-11,28.2,79,0.0,14.5,Lagos
2021-12-11,4.8,91,3.5,20.7,London
2021-12-11,16.0,43,0.0,13.4,Mexico City
2021-12-11,25.2,72,0.0,14.6,Mumbai
2021-12-11,18.4,72,1.1,20.2,Nairobi
2021-12-11,10.3,89,2.5,35.7,New York
2021-12-11,4.7,87,0.3,16.1,Paris
2021-12-11,8.6,81,0.0,14.7,Tokyo
2021-12-12,18.1,84,0.0,18.6,Cape Town
2021-12-12,12.8,89,0.0,10.2,Casablanca
2021-12-12,14.7,66,0.0,8.0,Delhi
2021-12-12,17.8,79,5.1,18.4,Johannesburg
2021-12-12,28.2,78,0.0,17.0,Lagos
2021-12-12,11.4,91,0.9,21.5,London
2021-12-12,14.5,58,0.0,23.5,Mexico City
2021-12-12,25.1,70,0.0,13.5,Mumbai
2021-12-12,18.0,73,0.3,21.3,Nairobi
2021-12-12,9.0,54,4.4,35.5,New York
2021-12-12,8.7,94,0.5,15.3,Paris
2021-12-12,10.2,73,0.0,33.0,Tokyo
2021-12-13,19.0,79,0.8,30.3,Cape Town
2021-12-13,13.7,90,0.0,10.4,Casablanca
2021-12-13,14.4,68,0.0,9.4,Delhi
2021-12-13,15.6,95,20.5,17.2,Johannesburg
2021-12-13,28.1,80,0.0,19.4,Lagos
2021-12-13,10.3,88,0.0,22.2,London
2021-12-13,15.8,62,0.0,13.5,Mexico City
2021-12-13,24.2,70,0.0,15.7,Mumbai
2021-12-13,17.9,79,3.1,18.7,Nairobi
2021-12-13,5.3,53,0.0,20.1,New York
2021-12-13,7.4,96,0.0,14.3,Paris
2021-12-13,5.6,60,0.0,40.7,Tokyo
2021-12-14,18.5,65,0.0,20.6,Cape Town
2021-12-14,14.3,92,0.0,10.6,Casablanca
2021-12-14,14.9,70,0.0,8.8,Delhi
2021-12-14,19.2,62,0.2,16.1,Johannesburg
2021-12-14,28.5,79,1.6,17.2,Lagos
2021-12-14,10.4,93,0.0,20.6,London
2021-12-14,15.2,63,0.0,15.3,Mexico City
2021-12-14,23.2,75,0.0,17.1,Mumbai
2021-12-14,17.7,84,4.5,17.1,Nairobi
2021-12-14,6.5,53,0.0,19.5,New York
2021-12-14,5.3,95,0.0,5.8,Paris
2021-12-14,3.0,88,6.2,13.7,Tokyo
2021-12-15,16.7,70,1.7,22.5,Cape Town
2021-12-15,13.7,94,0.0,9.2,Casablanca
2021-12-15,13.8,66,0.0,11.3,Delhi
2021-12-15,19.6,71,4.9,22.7,Johannesburg
2021-12-15,28.4,79,0.6,15.8,Lagos
2021-12-15,10.5,93,0.5,17.7,London
2021-12-15,14.8,64,0.0,16.3,Mexico City
2021-12-15,23.1,80,0.0,14.3,Mumbai
2021-12-15,18.0,84,3.7,16.3,Nairobi
2021-12-15,5.4,72,0.3,22.9,New York
2021-12-15,6.9,93,0.0,6.6,Paris
2021-12-15,5.9,82,0.0,12.4,Tokyo
2021-12-16,16.0,61,0.0,38.7,Cape Town
2021-12-16,14.6,88,0.9,21.7,Casablanca
2021-12-16,13.6,66,0.0,16.2,Delhi
2021-12-16,17.3,75,12.1,21.9,Johannesburg
2021-12-16,28.5,78,0.1,15.0,Lagos
2021-12-16,8.8,91,0.1,9.2,London
2021-12-16,15.9,59,0.1,11.6,Mexico City
2021-12-16,23.6,78,0.0,16.7,Mumbai
2021-12-16,18.5,81,2.9,20.3,Nairobi
2021-12-16,11.3,81,0.7,24.1,New York
2021-12-16,7.5,91,0.0,11.5,Paris
2021-12-16,8.0,81,6.8,13.5,Tokyo
2021-12-17,20.2,52,0.0,29.1,Cape Town
2021-12-17,13.9,90,0.0,9.7,Casablanca
2021-12-17,11.7,61,0.0,18.3,Delhi
2021-12-17,15.3,73,0.7,22.0,Johannesburg
2021-12-17,28.2,77,0.0,14.0,Lagos
2021-12-17,7.5,93,0.0,14.8,London
2021-12-17,15.7,51,0.1,20.6,Mexico City
2021-12-17,23.3,79,0.0,17.0,Mumbai
2021-12-17,18.3,79,1.4,20.8,Nairobi
2021-12-17,12.7,56,0.0,23.0,New York
2021-12-17,5.9,91,0.0,20.1,Paris
2021-12-17,6.1,69,12.9,54.0,Tokyo
2021-12-18,22.7,53,0.0,24.8,Cape Town
2021-12-18,12.3,82,0.0,9.7,Casablanca
2021-12-18,11.2,63,0.0,22.0,Delhi
2021-12-18,13.6,80,1.4,18.3,Johannesburg
2021-12-18,27.8,59,0.0,16.2,Lagos
2021-12-18,8.0,92,0.0,20.2,London
2021-12-18,15.2,57,0.0,15.6,Mexico City
2021-12-18,23.7,70,0.0,15.9,Mumbai
2021-12-18,18.6,79,2.7,17.3,Nairobi
2021-12-18,5.9,72,3.7,12.7,New York
2021-12-18,4.4,92,0.0,13.8,Paris
2021-12-18,1.4,55,0.0,32.7,Tokyo
2021-12-19,20.6,69,0.0,21.7,Cape Town
2021-12-19,15.4,58,0.0,13.7,Casablanca
2021-12-19,10.9,64,0.0,15.6,Delhi
2021-12-19,13.3,87,11.0,16.2,Johannesburg
2021-12-19,27.0,51,0.0,11.2,Lagos
2021-12-19,6.4,95,0.0,11.8,London
2021-12-19,15.5,59,0.0,14.0,Mexico City
2021-12-19,23.4,70,0.0,17.0,Mumbai
2021-12-19,18.3,84,4.5,17.1,Nairobi
2021-12-19,5.0,73,0.4,27.6,New York
2021-12-19,5.4,94,0.0,15.8,Paris
2021-12-19,2.3,76,0.0,13.9,Tokyo
2021-12-20,23.9,63,0.0,26.9,Cape Town
2021-12-20,16.8,66,0.0,15.3,Casablanca
2021-12-20,11.7,68,0.0,13.3,Delhi
2021-12-20,15.4,79,1.5,14.9,Johannesburg
2021-12-20,27.8,50,0.0,12.8,Lagos
2021-12-20,5.6,87,0.1,13.7,London
2021-12-20,14.5,68,0.5,18.6,Mexico City
2021-12-20,23.4,69,0.0,14.7,Mumbai
2021-12-20,19.2,79,2.6,20.2,Nairobi
2021-12-20,-1.3,61,0.0,20.6,New York
2021-12-20,5.0,84,0.2,17.9,Paris
2021-12-20,4.7,75,0.0,20.1,Tokyo
2021-12-21,23.2,69,0.0,24.0,Cape Town
2021-12-21,18.9,58,2.6,23.6,Casablanca
2021-12-21,12.2,70,0.0,10.6,Delhi
2021-12-21,17.3,73,1.0,16.7,Johannesburg
2021-12-21,27.7,50,0.0,14.1,Lagos
2021-12-21,3.6,85,0.0,11.5,London
2021-12-21,14.0,69,0.0,12.6,Mexico City
2021-12-21,22.9,75,0.0,13.0,Mumbai
2021-12-21,17.9,87,8.2,18.7,Nairobi
2021-12-21,1.0,72,0.0,13.8,New York
2021-12-21,-0.6,89,0.0,10.0,Paris
2021-12-21,6.7,79,0.0,30.1,Tokyo
2021-12-22,20.2,83,5.3,28.9,Cape Town
2021-12-22,16.0,87,8.2,19.4,Casablanca
2021-12-22,13.7,66,0.0,8.8,Delhi
2021-12-22,17.2,79,18.2,21.4,Johannesburg
2021-12-22,27.9,52,0.0,14.5,Lagos
2021-12-22,1.0,90,0.0,11.9,London
2021-12-22,13.8,55,0.0,11.8,Mexico City
2021-12-22,22.7,76,0.0,12.5,Mumbai
2021-12-22,18.5,81,3.1,18.2,Nairobi
2021-12-22,4.8,76,4.2,26.7,New York
2021-12-22,-2.5,91,0.0,15.5,Paris
2021-12-22,5.8,55,0.0,41.9,Tokyo
2021-12-23,20.0,72,0.0,32.0,Cape Town
2021-12-23,16.2,91,0.0,15.5,Casablanca
2021-12-23,14.1,75,0.0,9.9,Delhi
2021-12-23,16.3,80,17.8,26.1,Johannesburg
2021-12-23,27.8,60,0.0,17.0,Lagos
2021-12-23,6.9,94,0.7,22.1,London
2021-12-23,14.4,45,0.0,15.1,Mexico City
2021-12-23,22.3,76,0.0,12.9,Mumbai
2021-12-23,18.6,82,3.9,17.9,Nairobi
2021-12-23,0.3,53,0.0,22.3,New York
2021-12-23,3.1,89,0.0,13.1,Paris
2021-12-23,5.6,66,0.0,31.0,Tokyo
2021-12-24,19.6,71,0.0,28.8,Cape Town
2021-12-24,15.8,86,0.2,20.9,Casablanca
2021-12-24,15.0,73,0.0,10.4,Delhi
2021-12-24,19.0,60,0.0,18.6,Johannesburg
2021-12-24,27.6,77,0.0,17.1,Lagos
2021-12-24,8.3,96,15.5,11.8,London
2021-12-24,15.8,35,0.0,14.5,Mexico City
2021-12-24,21.6,84,0.0,14.6,Mumbai
2021-12-24,19.0,79,3.2,20.0,Nairobi
2021-12-24,1.6,75,2.0,14.8,New York
2021-12-24,7.2,97,8.3,11.0,Paris
2021-12-24,6.4,78,4.7,14.6,Tokyo
2021-12-25,21.6,68,0.0,29.0,Cape Town
2021-12-25,15.7,91,29.4,26.8,Casablanca
2021-12-25,15.5,73,0.0,10.1,Delhi
2021-12-25,17.3,80,3.3,22.2,Johannesburg
2021-12-25,28.1,76,0.0,21.8,Lagos
2021-12-25,6.8,94,1.4,24.6,London
2021-12-25,16.6,44,0.0,18.1,Mexico City
2021-12-25,21.7,81,0.0,14.8,Mumbai
2021-12-25,18.5,82,2.1,16.8,Nairobi
2021-12-25,4.2,96,4.7,12.1,New York
2021-12-25,7.6,97,0.6,10.2,Paris
2021-12-25,4.9,58,0.5,38.5,Tokyo
2021-12-26,20.9,78,0.0,18.1,Cape Town
2021-12-26,17.0,91,0.1,14.8,Casablanca
2021-12-26,15.1,80,7.8,14.0,Delhi
2021-12-26,18.1,73,0.5,22.4,Johannesburg
2021-12-26,28.1,78,0.0,18.3,Lagos
2021-12-26,7.0,96,6.3,19.5,London
2021-12-26,16.0,36,0.0,20.5,Mexico City
2021-12-26,22.6,76,0.0,17.8,Mumbai
2021-12-26,17.9,85,8.5,17.3,Nairobi
2021-12-26,7.4,78,0.2,23.5,New York
2021-12-26,7.8,96,7.2,13.2,Paris
2021-12-26,-0.1,50,0.0,37.4,Tokyo
2021-12-27,17.0,93,1.6,19.3,Cape Town
2021-12-27,16.3,96,0.0,9.1,Casablanca
2021-12-27,14.5,72,0.0,9.7,Delhi
2021-12-27,15.1,97,46.3,28.7,Johannesburg
2021-12-27,28.0,82,0.9,17.9,Lagos
2021-12-27,8.7,94,6.6,23.4,London
2021-12-27,16.6,33,0.0,12.4,Mexico City
2021-12-27,23.1,74,0.0,13.8,Mumbai
2021-12-27,18.3,79,10.4,18.7,Nairobi
2021-12-27,1.6,71,0.6,14.7,New York
2021-12-27,9.4,91,8.3,25.3,Paris
2021-12-27,0.6,59,0.0,20.1,Tokyo
2021-12-28,18.0,74,5.6,15.0,Cape Town
2021-12-28,15.5,94,0.2,16.3,Casablanca
2021-12-28,13.9,80,1.7,8.2,Delhi
2021-12-28,17.8,61,0.0,21.0,Johannesburg
2021-12-28,27.6,81,0.2,18.5,Lagos
2021-12-28,9.6,86,0.8,36.4,London
2021-12-28,14.8,60,0.0,25.4,Mexico City
2021-12-28,23.0,73,0.0,21.5,Mumbai
2021-12-28,18.5,80,1.5,20.4,Nairobi
2021-12-28,4.7,85,1.4,13.0,New York
2021-12-28,11.1,77,5.4,32.7,Paris
2021-12-28,1.7,64,0.0,20.2,Tokyo
2021-12-29,16.9,74,0.0,17.0,Cape Town
2021-12-29,13.6,92,0.0,14.7,Casablanca
2021-12-29,12.0,70,0.0,14.8,Delhi
2021-12-29,19.9,54,0.0,21.5,Johannesburg
2021-12-29,27.3,81,0.4,12.1,Lagos
2021-12-29,10.5,91,2.9,30.7,London
2021-12-29,13.8,51,0.0,23.2,Mexico City
2021-12-29,22.7,65,0.0,20.8,Mumbai
2021-12-29,18.7,75,0.3,12.9,Nairobi
2021-12-29,5.6,89,10.7,12.4,New York
2021-12-29,12.6,89,6.7,24.5,Paris
2021-12-29,1.4,76,0.0,15.2,Tokyo
2021-12-30,17.5,68,0.1,27.3,Cape Town
2021-12-30,15.4,84,0.0,12.5,Casablanca
2021-12-30,10.6,66,0.0,10.2,Delhi
2021-12-30,19.9,73,0.3,23.4,Johannesburg
2021-12-30,27.7,77,0.0,18.2,Lagos
2021-12-30,13.6,88,0.5,31.3,London
2021-12-30,14.6,47,0.0,20.5,Mexico City
2021-12-30,23.6,67,0.0,20.8,Mumbai
2021-12-30,19.4,70,0.1,14.3,Nairobi
2021-12-30,6.2,95,3.0,11.2,New York
2021-12-30,12.8,89,0.1,23.0,Paris
2021-12-30,4.1,70,1.0,30.7,Tokyo
2021-12-31,17.8,70,0.0,24.5,Cape Town
2021-12-31,15.2,73,0.0,10.5,Casablanca
2021-12-31,10.6,72,0.0,10.2,Delhi
2021-12-31,20.2,71,4.3,25.2,Johannesburg
2021-12-31,27.5,78,1.0,13.7,Lagos
2021-12-31,13.1,87,0.4,29.8,London
2021-12-31,15.3,44,0.0,18.7,Mexico City
2021-12-31,24.8,66,0.0,16.3,Mumbai
2021-12-31,18.8,68,0.0,16.4,Nairobi
2021-12-31,8.6,96,1.3,15.1,New York
2021-12-31,10.3,91,0.0,14.1,Paris
2021-12-31,0.6,47,0.0,39.7,Tokyo
2022-01-01,16.9,72,3.8,16.5,Cape Town
2022-01-01,14.4,74,0.0,9.0,Casablanca
2022-01-01,11.1,76,0.0,9.7,Delhi
2022-01-01,19.3,71,0.0,26.7,Johannesburg
2022-01-01,27.9,77,0.7,16.1,Lagos
2022-01-01,13.0,86,0.2,25.3,London
2022-01-01,14.4,56,0.0,17.2,Mexico City
2022-01-01,24.8,64,0.0,13.9,Mumbai
2022-01-01,18.8,70,0.0,12.0,Nairobi
2022-01-01,9.4,99,10.0,12.5,New York
2022-01-01,9.1,90,0.0,15.8,Paris
2022-01-01,1.8,48,0.0,39.2,Tokyo
2022-01-02,17.8,71,0.2,20.6,Cape Town
2022-01-02,12.8,88,0.0,7.9,Casablanca
2022-01-02,12.0,77,0.0,10.2,Delhi
2022-01-02,20.4,67,0.6,20.4,Johannesburg
2022-01-02,27.7,81,0.5,15.8,Lagos
2022-01-02,10.9,87,2.0,29.5,London
2022-01-02,16.6,34,0.0,31.9,Mexico City
2022-01-02,24.8,66,0.0,14.1,Mumbai
2022-01-02,19.4,67,0.0,14.7,Nairobi
2022-01-02,10.7,93,25.3,22.4,New York
2022-01-02,11.8,79,1.2,27.1,Paris
2022-01-02,2.4,67,0.0,30.4,Tokyo
2022-01-03,18.9,68,0.0,25.6,Cape Town
2022-01-03,13.2,94,0.0,7.8,Casablanca
2022-01-03,12.8,74,0.0,10.4,Delhi
2022-01-03,19.7,67,0.0,19.3,Johannesburg
2022-01-03,27.9,72,0.0,16.1,Lagos
2022-01-03,8.6,86,0.0,24.4,London
2022-01-03,13.1,67,0.0,25.3,Mexico City
2022-01-03,24.9,70,0.0,13.8,Mumbai
2022-01-03,18.6,65,0.0,16.6,Nairobi
2022-01-03,0.2,54,1.9,30.9,New York
2022-01-03,11.1,86,5.6,30.3,Paris
2022-01-03,3.0,74,0.0,20.2,Tokyo
2022-01-04,18.7,72,0.0,17.9,Cape Town
2022-01-04,13.9,85,0.7,20.8,Casablanca
2022-01-04,15.3,68,0.2,8.9,Delhi
2022-01-04,19.1,74,4.9,18.6,Johannesburg
2022-01-04,27.3,67,0.0,17.0,Lagos
2022-01-04,4.5,88,2.5,21.0,London
2022-01-04,15.2,53,0.0,9.8,Mexico City
2022-01-04,24.9,72,0.0,15.1,Mumbai
2022-01-04,19.0,61,0.0,17.3,Nairobi
2022-01-04,-3.4,48,0.0,25.4,New York
2022-01-04,8.4,88,19.8,27.7,Paris
2022-01-04,3.3,52,0.1,41.4,Tokyo
2022-01-05,18.7,74,0.0,27.5,Cape Town
2022-01-05,13.7,76,0.3,15.9,Casablanca
2022-01-05,13.4,89,10.2,20.5,Delhi
2022-01-05,20.2,67,0.0,17.4,Johannesburg
2022-01-05,27.5,71,0.0,12.9,Lagos
2022-01-05,1.9,81,0.0,21.3,London
2022-01-05,16.5,42,0.0,12.1,Mexico City
2022-01-05,24.0,82,0.0,17.3,Mumbai
2022-01-05,19.1,66,0.1,15.8,Nairobi
2022-01-05,1.5,82,0.3,23.0,New York
2022-01-05,2.8,81,0.0,20.4,Paris
2022-01-05,1.4,57,0.0,35.9,Tokyo
2022-01-06,21.1,68,0.0,31.3,Cape Town
2022-01-06,12.1,80,4.7,19.6,Casablanca
2022-01-06,14.6,84,0.4,19.1,Delhi
2022-01-06,18.0,79,20.6,18.8,Johannesburg
2022-01-06,27.4,67,0.0,16.7,Lagos
2022-01-06,1.7,89,2.2,30.9,London
2022-01-06,15.8,50,0.4,21.3,Mexico City
2022-01-06,23.3,79,0.0,16.5,Mumbai
2022-01-06,19.2,75,2.4,17.7,Nairobi
2022-01-06,2.5,68,0.0,19.8,New York
2022-01-06,2.2,82,0.0,19.5,Paris
2022-01-06,-2.2,82,7.2,18.8,Tokyo
2022-01-07,23.4,67,0.0,28.8,Cape Town
2022-01-07,12.1,82,0.0,16.3,Casablanca
2022-01-07,15.9,85,5.7,20.9,Delhi
2022-01-07,18.3,82,18.7,17.0,Johannesburg
2022-01-07,28.0,78,0.1,18.3,Lagos
2022-01-07,3.6,85,0.3,28.8,London
2022-01-07,13.8,63,2.2,19.1,Mexico City
2022-01-07,23.4,81,0.6,15.5,Mumbai
2022-01-07,19.1,74,0.8,17.3,Nairobi
2022-01-07,-0.9,72,9.0,25.5,New York
2022-01-07,5.3,83,5.7,34.6,Paris
2022-01-07,2.5,56,0.0,32.1,Tokyo
2022-01-08,27.2,59,0.0,21.6,Cape Town
2022-01-08,11.3,82,0.0,19.4,Casablanca
2022-01-08,15.1,92,15.1,21.8,Delhi
2022-01-08,17.5,84,8.6,12.7,Johannesburg
2022-01-08,28.1,79,1.8,16.8,Lagos
2022-01-08,5.8,87,7.9,27.4,London
2022-01-08,13.4,57,0.3,19.8,Mexico City
2022-01-08,22.3,82,1.7,12.1,Mumbai
2022-01-08,19.1,73,0.9,18.3,Nairobi
2022-01-08,-5.6,69,0.0,24.0,New York
2022-01-08,5.9,90,9.7,41.9,Paris
2022-01-08,2.8,69,0.0,14.4,Tokyo
2022-01-09,19.7,89,3.2,22.8,Cape Town
2022-01-09,10.9,80,0.0,15.0,Casablanca
2022-01-09,13.1,89,0.8,14.0,Delhi
2022-01-09,17.7,76,5.0,12.4,Johannesburg
2022-01-09,28.2,78,1.0,17.3,Lagos
2022-01-09,3.0,86,0.0,21.2,London
2022-01-09,14.2,58,0.4,22.2,Mexico City
2022-01-09,20.9,55,0.0,22.0,Mumbai
2022-01-09,18.9,69,0.5,16.3,Nairobi
2022-01-09,-0.9,83,2.6,24.0,New York
2022-01-09,4.0,86,1.9,28.1,Paris
2022-01-09,5.6,70,0.0,19.9,Tokyo
2022-01-10,18.9,89,7.0,25.1,Cape Town
2022-01-10,11.4,85,0.0,14.8,Casablanca
2022-01-10,11.1,81,0.0,11.8,Delhi
2022-01-10,18.2,70,1.6,15.3,Johannesburg
2022-01-10,27.7,79,0.0,15.9,Lagos
2022-01-10,5.1,94,0.7,13.3,London
2022-01-10,13.6,64,0.5,23.2,Mexico City
2022-01-10,19.4,61,0.0,23.1,Mumbai
2022-01-10,19.2,68,0.0,19.1,Nairobi
