City,Date,Electricity Consumption,Source
Paris,2023-03-23,578129887.07,estimated
Paris,2023-03-24,596644669.61,estimated
Paris,2023-03-25,484754152.58,estimated
Paris,2023-03-26,523417082.02,estimated
Paris,2023-03-27,581308094.9,estimated
Paris,2023-03-28,604165166.46,estimated
Paris,2023-03-29,604328578.92,estimated
Paris,2023-03-30,598534096.04,estimated
Paris,2023-03-31,579526952.67,estimated
Paris,2023-04-01,529382894.77,estimated
Paris,2023-04-02,496902129.71,estimated
Paris,2023-04-03,577025204.06,estimated
Paris,2023-04-04,607931257.58,estimated
Paris,2023-04-05,587008302.27,estimated
Paris,2023-04-06,613998793.64,estimated
Paris,2023-04-07,588348288.55,estimated
Paris,2023-04-08,495724356.62,estimated
Paris,2023-04-09,520588588.83,estimated
Paris,2023-04-10,584768556.41,estimated
Paris,2023-04-11,626777811.64,estimated
Paris,2023-04-12,629639111.48,estimated
Paris,2023-04-13,608467034.61,estimated
Paris,2023-04-14,614960747.49,estimated
Paris,2023-04-15,508372014.89,estimated
Paris,2023-04-16,488987126.18,estimated
Paris,2023-04-17,621883547.27,estimated
Paris,2023-04-18,592303660.25,estimated
Paris,2023-04-19,610673224.59,estimated
Paris,2023-04-20,580271212.05,estimated
Paris,2023-04-21,585252165.97,estimated
Paris,2023-04-22,484579035.71,estimated
Paris,2023-04-23,522749125.41,estimated
Paris,2023-04-24,618939749.15,estimated
Paris,2023-04-25,619326165.94,estimated
Paris,2023-04-26,620257536.3,estimated
Paris,2023-04-27,609638278.02,estimated
Paris,2023-04-28,616035371.06,estimated
Paris,2023-04-29,533662724.72,estimated
Paris,2023-04-30,523368251.47,estimated
Paris,2023-05-01,583635909.37,estimated
Paris,2023-05-02,593352474.13,estimated
Paris,2023-05-03,611275433.37,estimated
Paris,2023-05-04,601158181.21,estimated
Paris,2023-05-05,596580693.35,estimated
Paris,2023-05-06,524493494.72,estimated
Paris,2023-05-07,494138153.48,estimated
Paris,2023-05-08,603407512.15,estimated
Paris,2023-05-09,598309581.92,estimated
Paris,2023-05-10,597190431.32,estimated
Paris,2023-05-11,603370380.05,estimated
Paris,2023-05-12,577195087.83,estimated
Paris,2023-05-13,491514504.92,estimated
Paris,2023-05-14,485476043.13,estimated
Paris,2023-05-15,621088847.77,estimated
Paris,2023-05-16,590551375.33,estimated
Paris,2023-05-17,590540487.85,estimated
Paris,2023-05-18,607569002.71,estimated
Paris,2023-05-19,629187150.8,estimated
Paris,2023-05-20,521061728.6,estimated
Paris,2023-05-21,523119493.8,estimated
Paris,2023-05-22,587051402.42,estimated
Paris,2023-05-23,575508972.0,estimated
Paris,2023-05-24,592401342.22,estimated
Paris,2023-05-25,606448060.11,estimated
Paris,2023-05-26,628351063.18,estimated
Paris,2023-05-27,519111994.73,estimated
Paris,2023-05-28,533680879.91,estimated
Paris,2023-05-29,620014282.25,estimated
Paris,2023-05-30,625893168.03,estimated
Paris,2023-05-31,596330164.07,estimated
Paris,2023-06-01,697532771.4,estimated
Paris,2023-06-02,684822510.4,estimated
Paris,2023-06-03,606897378.43,estimated
Paris,2023-06-04,616759672.88,estimated
Paris,2023-06-05,696615309.25,estimated
Paris,2023-06-06,735917820.34,estimated
Paris,2023-06-07,747112179.27,estimated
Paris,2023-06-08,702579926.43,estimated
Paris,2023-06-09,700280029.51,estimated
Paris,2023-06-10,616707373.96,estimated
Paris,2023-06-11,637841373.67,estimated
Paris,2023-06-12,700177874.09,estimated
Paris,2023-06-13,698434445.97,estimated
Paris,2023-06-14,686632676.62,estimated
Paris,2023-06-15,743985216.54,estimated
Paris,2023-06-16,705274122.49,estimated
Paris,2023-06-17,584194585.34,estimated
Paris,2023-06-18,612792778.69,estimated
Paris,2023-06-19,706013525.89,estimated
Paris,2023-06-20,734003378.74,estimated
Paris,2023-06-21,729015850.93,estimated
Paris,2023-06-22,739537281.33,estimated
Paris,2023-06-23,702212536.66,estimated
Paris,2023-06-24,596605873.52,estimated
Paris,2023-06-25,584073989.31,estimated
Paris,2023-06-26,685412010.02,estimated
Paris,2023-06-27,687812134.56,estimated
Paris,2023-06-28,711186389.36,estimated
Paris,2023-06-29,723241415.21,estimated
Paris,2023-06-30,726422947.63,estimated
Paris,2023-07-01,598270423.59,estimated
Paris,2023-07-02,605620631.15,estimated
Paris,2023-07-03,744365400.96,estimated
Paris,2023-07-04,742712929.01,estimated
Paris,2023-07-05,741768401.67,estimated
Paris,2023-07-06,744997299.22,estimated
Paris,2023-07-07,726780565.88,estimated
Paris,2023-07-08,633683796.0,estimated
Paris,2023-07-09,602638271.47,estimated
Paris,2023-07-10,738810979.04,estimated
Paris,2023-07-11,741982960.84,estimated
Paris,2023-07-12,703729612.91,estimated
Paris,2023-07-13,729233936.47,estimated
Paris,2023-07-14,731485610.35,estimated
Paris,2023-07-15,610973184.88,estimated
Paris,2023-07-16,603540968.61,estimated
Paris,2023-07-17,721503596.64,estimated
Paris,2023-07-18,685655509.33,estimated
Paris,2023-07-19,686303461.98,estimated
Paris,2023-07-20,755294705.08,estimated
Paris,2023-07-21,698846052.42,estimated
Paris,2023-07-22,641226893.43,estimated
Paris,2023-07-23,621709582.6,estimated
Paris,2023-07-24,748909743.2,estimated
Paris,2023-07-25,702284991.37,estimated
Paris,2023-07-26,734527016.74,estimated
Paris,2023-07-27,708442713.54,estimated
Paris,2023-07-28,713992037.44,estimated
Paris,2023-07-29,597602280.74,estimated
Paris,2023-07-30,603317985.89,estimated
Paris,2023-07-31,753205460.4,estimated
Paris,2023-08-01,692571788.02,estimated
Paris,2023-08-02,703074588.84,estimated
Paris,2023-08-03,720663639.42,estimated
Paris,2023-08-04,715427681.81,estimated
Paris,2023-08-05,641821441.5,estimated
Paris,2023-08-06,599376254.62,estimated
Paris,2023-08-07,733486887.89,estimated
Paris,2023-08-08,754570395.18,estimated
Paris,2023-08-09,720493896.54,estimated
Paris,2023-08-10,712828821.11,estimated
Paris,2023-08-11,719106311.46,estimated
Paris,2023-08-12,601352088.36,estimated
Paris,2023-08-13,598753854.57,estimated
Paris,2023-08-14,699488933.1,estimated
Paris,2023-08-15,755930368.75,estimated
Paris,2023-08-16,686432717.51,estimated
Paris,2023-08-17,731423052.49,estimated
Paris,2023-08-18,714990959.69,estimated
Paris,2023-08-19,633819837.08,estimated
Paris,2023-08-20,619601090.08,estimated
Paris,2023-08-21,723246034.54,estimated
Paris,2023-08-22,743770516.0,estimated
Paris,2023-08-23,719693800.27,estimated
Paris,2023-08-24,710612914.92,estimated
Paris,2023-08-25,713637576.59,estimated
Paris,2023-08-26,625118463.82,estimated
Paris,2023-08-27,628327529.48,estimated
Paris,2023-08-28,726547668.99,estimated
Paris,2023-08-29,711217145.09,estimated
Paris,2023-08-30,685998826.87,estimated
Paris,2023-08-31,703075492.87,estimated
Paris,2023-09-01,575132357.38,estimated
Paris,2023-09-02,503602367.15,estimated
Paris,2023-09-03,531219681.02,estimated
Paris,2023-09-04,574528971.75,estimated
Paris,2023-09-05,587006956.66,estimated
Paris,2023-09-06,598393132.65,estimated
Paris,2023-09-07,617067332.93,estimated
Paris,2023-09-08,616712420.23,estimated
Paris,2023-09-09,531620286.64,estimated
Paris,2023-09-10,486912323.69,estimated
Paris,2023-09-11,617518152.0,estimated
Paris,2023-09-12,570385751.75,estimated
Paris,2023-09-13,592581292.02,estimated
Paris,2023-09-14,600646110.74,estimated
Paris,2023-09-15,590823829.04,estimated
Paris,2023-09-16,489350678.34,estimated
Paris,2023-09-17,504500708.46,estimated
Paris,2023-09-18,604705984.98,estimated
Paris,2023-09-19,579166767.56,estimated
Paris,2023-09-20,580693290.14,estimated
Paris,2023-09-21,613668017.86,estimated
Paris,2023-09-22,583922241.88,estimated
Paris,2023-09-23,486403525.78,estimated
Paris,2023-09-24,489271503.42,estimated
Paris,2023-09-25,582089549.46,estimated
Paris,2023-09-26,581279359.72,estimated
Paris,2023-09-27,621079891.49,estimated
Paris,2023-09-28,613168108.33,estimated
Paris,2023-09-29,585751742.91,estimated
Paris,2023-09-30,531093044.67,estimated
Paris,2023-10-01,485759380.75,estimated
Paris,2023-10-02,609011625.7,estimated
Paris,2023-10-03,592246382.08,estimated
Paris,2023-10-04,578415543.18,estimated
Paris,2023-10-05,604176897.26,estimated
Paris,2023-10-06,584434712.62,estimated
Paris,2023-10-07,533224215.55,estimated
Paris,2023-10-08,490112773.66,estimated
Paris,2023-10-09,578491245.27,estimated
Paris,2023-10-10,571964660.29,estimated
Paris,2023-10-11,576455487.91,estimated
Paris,2023-10-12,584363140.85,estimated
Paris,2023-10-13,570631783.26,estimated
Paris,2023-10-14,518320668.85,estimated
Paris,2023-10-15,508399765.37,estimated
Paris,2023-10-16,619648307.37,estimated
Paris,2023-10-17,595749248.85,estimated
Paris,2023-10-18,577414702.11,estimated
Paris,2023-10-19,579575560.71,estimated
Paris,2023-10-20,615029154.41,estimated
Paris,2023-10-21,518495788.17,estimated
Paris,2023-10-22,508702633.92,estimated
Paris,2023-10-23,610801608.86,estimated
Paris,2023-10-24,617124330.94,estimated
Paris,2023-10-25,573109519.48,estimated
Paris,2023-10-26,606888533.85,estimated
Paris,2023-10-27,622945570.65,estimated
Paris,2023-10-28,528142643.64,estimated
Paris,2023-10-29,532425462.03,estimated
Paris,2023-10-30,572218504.86,estimated
Paris,2023-10-31,610320988.34,estimated
Paris,2023-11-01,596870842.12,estimated
Paris,2023-11-02,571196971.92,estimated
Paris,2023-11-03,626793981.05,estimated
Paris,2023-11-04,535483584.8,estimated
Paris,2023-11-05,501564839.84,estimated
Paris,2023-11-06,588214787.45,estimated
Paris,2023-11-07,627942203.03,estimated
Paris,2023-11-08,616067677.23,estimated
Paris,2023-11-09,573302608.2,estimated
Paris,2023-11-10,585254946.09,estimated
Paris,2023-11-11,535465420.15,estimated
Paris,2023-11-12,485904985.0,estimated
Paris,2023-11-13,588061522.86,estimated
Paris,2023-11-14,595551708.87,estimated
Paris,2023-11-15,577490036.85,estimated
Paris,2023-11-16,601216579.1,estimated
Paris,2023-11-17,619073387.8,estimated
Paris,2023-11-18,509070878.54,estimated
Paris,2023-11-19,521303952.7,estimated
Paris,2023-11-20,584828530.56,estimated
Paris,2023-11-21,619389680.87,estimated
Paris,2023-11-22,574851900.27,estimated
Paris,2023-11-23,614230369.45,estimated
Paris,2023-11-24,582926913.21,estimated
Paris,2023-11-25,514338466.58,estimated
Paris,2023-11-26,494249511.78,estimated
Paris,2023-11-27,586290960.51,estimated
Paris,2023-11-28,610939464.25,estimated
Paris,2023-11-29,623706163.55,estimated
Paris,2023-11-30,571458653.44,estimated
Paris,2023-12-01,693143862.44,estimated
Paris,2023-12-02,581355684.28,estimated
Paris,2023-12-03,609975439.0,estimated
Paris,2023-12-04,707820003.65,estimated
Paris,2023-12-05,697653671.95,estimated
Paris,2023-12-06,709572169.39,estimated
Paris,2023-12-07,684739239.33,estimated
Paris,2023-12-08,703612197.65,estimated
Paris,2023-12-09,613183857.09,estimated
Paris,2023-12-10,594200928.61,estimated
Paris,2023-12-11,673535092.6,estimated
Paris,2023-12-12,721900541.15,estimated
Paris,2023-12-13,677888695.71,estimated
Paris,2023-12-14,715523553.37,estimated
Paris,2023-12-15,684125569.95,estimated
Paris,2023-12-16,595684608.89,estimated
Paris,2023-12-17,604200199.07,estimated
Paris,2023-12-18,667546485.6,estimated
Paris,2023-12-19,721041632.28,estimated
Paris,2023-12-20,674684203.93,estimated
Paris,2023-12-21,710087004.48,estimated
Paris,2023-12-22,665027111.79,estimated
Paris,2023-12-23,576036138.46,estimated
Paris,2023-12-24,589455634.7,estimated
Paris,2023-12-25,667823479.75,estimated
Paris,2023-12-26,688907223.61,estimated
Paris,2023-12-27,722964242.21,estimated
Paris,2023-12-28,722451089.98,estimated
Paris,2023-12-29,723268976.7,estimated
Paris,2023-12-30,593264328.98,estimated
Paris,2023-12-31,585141976.58,estimated
Nairobi,2023-01-01,58753426.62,estimated
Nairobi,2023-01-02,66527572.58,estimated
Nairobi,2023-01-03,67226929.22,estimated
Nairobi,2023-01-04,69049099.05,estimated
Nairobi,2023-01-05,66971654.95,estimated
Nairobi,2023-01-06,70886483.85,estimated
Nairobi,2023-01-07,58260523.58,estimated
Nairobi,2023-01-08,60944905.15,estimated
Nairobi,2023-01-09,66107253.87,estimated
Nairobi,2023-01-10,66153650.42,estimated
Nairobi,2023-01-11,67829559.13,estimated
Nairobi,2023-01-12,66934462.12,estimated
Nairobi,2023-01-13,71980037.92,estimated
Nairobi,2023-01-14,57641120.64,estimated
Nairobi,2023-01-15,59175650.13,estimated
Nairobi,2023-01-16,71249463.61,estimated
Nairobi,2023-01-17,68561735.72,estimated
Nairobi,2023-01-18,67719865.01,estimated
Nairobi,2023-01-19,70339028.44,estimated
Nairobi,2023-01-20,69444750.09,estimated
Nairobi,2023-01-21,58281458.89,estimated
Nairobi,2023-01-22,60051766.88,estimated
Nairobi,2023-01-23,67255075.94,estimated
Nairobi,2023-01-24,70693739.68,estimated
Nairobi,2023-01-25,71652214.14,estimated
Nairobi,2023-01-26,70346373.22,estimated
Nairobi,2023-01-27,69591965.8,estimated
Nairobi,2023-01-28,60713418.03,estimated
Nairobi,2023-01-29,57738336.12,estimated
Nairobi,2023-01-30,70338454.42,estimated
Nairobi,2023-01-31,69368158.78,estimated
Nairobi,2023-02-01,68864180.41,estimated
Nairobi,2023-02-02,72247267.43,estimated
Nairobi,2023-02-03,68727574.74,estimated
Nairobi,2023-02-04,55944510.34,estimated
Nairobi,2023-02-05,56812624.56,estimated
Nairobi,2023-02-06,70124442.15,estimated
Nairobi,2023-02-07,68259003.76,estimated
Nairobi,2023-02-08,66020099.0,estimated
Nairobi,2023-02-09,67059793.72,estimated
Nairobi,2023-02-10,69036243.57,estimated
Nairobi,2023-02-11,59706640.25,estimated
Nairobi,2023-02-12,58414664.75,estimated
Nairobi,2023-02-13,68086377.85,estimated
Nairobi,2023-02-14,66097985.94,estimated
Nairobi,2023-02-15,67365337.19,estimated
Nairobi,2023-02-16,67465200.66,estimated
Nairobi,2023-02-17,69453823.45,estimated
Nairobi,2023-02-18,60646722.43,estimated
Nairobi,2023-02-19,57735344.99,estimated
Nairobi,2023-02-20,69245673.0,estimated
Nairobi,2023-02-21,68905684.41,estimated
Nairobi,2023-02-22,69934640.35,estimated
Nairobi,2023-02-23,69817026.83,estimated
Nairobi,2023-02-24,68855779.37,estimated
Nairobi,2023-02-25,58509954.96,estimated
Nairobi,2023-02-26,56831901.62,estimated
Nairobi,2023-02-27,69851522.05,estimated
Nairobi,2023-02-28,69205093.04,estimated
Nairobi,2023-03-01,59557226.22,estimated
Nairobi,2023-03-02,61654986.43,estimated
Nairobi,2023-03-03,59606631.34,estimated
Nairobi,2023-03-04,48625254.12,estimated
Nairobi,2023-03-05,52622142.77,estimated
Nairobi,2023-03-06,58549059.21,estimated
Nairobi,2023-03-07,59170704.97,estimated
Nairobi,2023-03-08,58951850.9,estimated
Nairobi,2023-03-09,62200925.66,estimated
Nairobi,2023-03-10,59648195.62,estimated
Nairobi,2023-03-11,50064834.86,estimated
Nairobi,2023-03-12,49481989.79,estimated
Nairobi,2023-03-13,58672439.9,estimated
Nairobi,2023-03-14,59640343.62,estimated
Nairobi,2023-03-15,62864699.01,estimated
Nairobi,2023-03-16,62378708.71,estimated
Nairobi,2023-03-17,61868123.67,estimated
Nairobi,2023-03-18,50705180.63,estimated
Nairobi,2023-03-19,50124451.25,estimated
Nairobi,2023-03-20,60935240.94,estimated
Nairobi,2023-03-21,61948295.08,estimated
Nairobi,2023-03-22,62591437.35,estimated
Nairobi,2023-03-23,58696853.43,estimated
Nairobi,2023-03-24,59337322.16,estimated
Nairobi,2023-03-25,52319688.77,estimated
Nairobi,2023-03-26,50976152.22,estimated
Nairobi,2023-03-27,62818718.53,estimated
Nairobi,2023-03-28,59287107.86,estimated
Nairobi,2023-03-29,59090102.67,estimated
Nairobi,2023-03-30,62167655.99,estimated
Nairobi,2023-03-31,59371293.62,estimated
Nairobi,2023-04-01,49789428.59,estimated
Nairobi,2023-04-02,50849698.69,estimated
Nairobi,2023-04-03,61441001.25,estimated
Nairobi,2023-04-04,59908717.52,estimated
Nairobi,2023-04-05,57061188.32,estimated
Nairobi,2023-04-06,62572060.14,estimated
Nairobi,2023-04-07,60883046.41,estimated
Nairobi,2023-04-08,49423279.09,estimated
Nairobi,2023-04-09,53474708.62,estimated
Nairobi,2023-04-10,58626169.77,estimated
Nairobi,2023-04-11,57831624.4,estimated
Nairobi,2023-04-12,60528586.98,estimated
Nairobi,2023-04-13,62125283.79,estimated
Nairobi,2023-04-14,59750496.78,estimated
Nairobi,2023-04-15,52216070.28,estimated
Nairobi,2023-04-16,49940402.02,estimated
Nairobi,2023-04-17,59518736.49,estimated
Nairobi,2023-04-18,60429979.21,estimated
Nairobi,2023-04-19,60555633.49,estimated
Nairobi,2023-04-20,57806940.95,estimated
Nairobi,2023-04-21,59476084.02,estimated
Nairobi,2023-04-22,48563170.0,estimated
Nairobi,2023-04-23,52835642.05,estimated
Nairobi,2023-04-24,57767759.71,estimated
Nairobi,2023-04-25,62777107.86,estimated
Nairobi,2023-04-26,58447930.02,estimated
Nairobi,2023-04-27,60816734.51,estimated
Nairobi,2023-04-28,57009243.12,estimated
Nairobi,2023-04-29,49441117.45,estimated
Nairobi,2023-04-30,49509499.52,estimated
Nairobi,2023-05-01,58444099.27,estimated
Nairobi,2023-05-02,62354218.14,estimated
Nairobi,2023-05-03,58356157.38,estimated
Nairobi,2023-05-04,62501079.79,estimated
Nairobi,2023-05-05,59792283.45,estimated
Nairobi,2023-05-06,52737757.3,estimated
Nairobi,2023-05-07,49440737.51,estimated
Nairobi,2023-05-08,62172361.63,estimated
Nairobi,2023-05-09,61990661.4,estimated
Nairobi,2023-05-10,58969695.75,estimated
Nairobi,2023-05-11,58685520.75,estimated
Nairobi,2023-05-12,57669314.42,estimated
Nairobi,2023-05-13,51198118.03,estimated
Nairobi,2023-05-14,51512117.76,estimated
Nairobi,2023-05-15,61231220.09,estimated
Nairobi,2023-05-16,59930872.51,estimated
Nairobi,2023-05-17,62021862.51,estimated
Nairobi,2023-05-18,59563413.56,estimated
Nairobi,2023-05-19,61301932.73,estimated
Nairobi,2023-05-20,52266855.09,estimated
Nairobi,2023-05-21,49525516.35,estimated
Nairobi,2023-05-22,58463655.4,estimated
Nairobi,2023-05-23,60528723.26,estimated
Nairobi,2023-05-24,57920660.43,estimated
Nairobi,2023-05-25,60365282.77,estimated
Nairobi,2023-05-26,58537956.09,estimated
Nairobi,2023-05-27,51871834.73,estimated
Nairobi,2023-05-28,49739114.76,estimated
Nairobi,2023-05-29,62165164.66,estimated
Nairobi,2023-05-30,61696478.74,estimated
Nairobi,2023-05-31,62302234.98,estimated
Nairobi,2023-06-01,70986246.86,estimated
Nairobi,2023-06-02,72558701.34,estimated
Nairobi,2023-06-03,63335166.58,estimated
Nairobi,2023-06-04,60924677.94,estimated
Nairobi,2023-06-05,71933069.4,estimated
Nairobi,2023-06-06,71628193.51,estimated
Nairobi,2023-06-07,70031959.7,estimated
Nairobi,2023-06-08,73503701.15,estimated
Nairobi,2023-06-09,72198675.83,estimated
Nairobi,2023-06-10,59019286.41,estimated
Nairobi,2023-06-11,59529985.71,estimated
Nairobi,2023-06-12,70027983.08,estimated
Nairobi,2023-06-13,74168612.42,estimated
Nairobi,2023-06-14,70214399.43,estimated
Nairobi,2023-06-15,72926201.63,estimated
Nairobi,2023-06-16,74125116.74,estimated
Nairobi,2023-06-17,61952277.53,estimated
Nairobi,2023-06-18,62492503.57,estimated
Nairobi,2023-06-19,75220868.49,estimated
Nairobi,2023-06-20,72144368.52,estimated
Nairobi,2023-06-21,74602547.85,estimated
Nairobi,2023-06-22,75414714.79,estimated
Nairobi,2023-06-23,74722364.48,estimated
Nairobi,2023-06-24,61336943.74,estimated
Nairobi,2023-06-25,58401724.17,estimated
Nairobi,2023-06-26,69616450.72,estimated
Nairobi,2023-06-27,69279414.4,estimated
Nairobi,2023-06-28,74195085.74,estimated
Nairobi,2023-06-29,68867061.31,estimated
Nairobi,2023-06-30,72809503.64,estimated
Nairobi,2023-07-01,60982027.72,estimated
Nairobi,2023-07-02,64100337.0,estimated
Nairobi,2023-07-03,69108594.2,estimated
Nairobi,2023-07-04,75372536.92,estimated
Nairobi,2023-07-05,70124449.68,estimated
Nairobi,2023-07-06,73631134.42,estimated
Nairobi,2023-07-07,69763011.79,estimated
Nairobi,2023-07-08,61376804.47,estimated
Nairobi,2023-07-09,60482384.12,estimated
Nairobi,2023-07-10,71857603.27,estimated
Nairobi,2023-07-11,70976921.56,estimated
Nairobi,2023-07-12,70529124.76,estimated
Nairobi,2023-07-13,69044063.84,estimated
Nairobi,2023-07-14,69720065.33,estimated
Nairobi,2023-07-15,58367341.66,estimated
Nairobi,2023-07-16,60240569.83,estimated
Nairobi,2023-07-17,73645012.49,estimated
Nairobi,2023-07-18,74728841.91,estimated
Nairobi,2023-07-19,74809447.74,estimated
Nairobi,2023-07-20,69206195.82,estimated
Nairobi,2023-07-21,70937418.09,estimated
Nairobi,2023-07-22,62275458.7,estimated
Nairobi,2023-07-23,58897779.35,estimated
Nairobi,2023-07-24,75455000.07,estimated
Nairobi,2023-07-25,71422073.72,estimated
Nairobi,2023-07-26,68566315.48,estimated
Nairobi,2023-07-27,71900057.01,estimated
Nairobi,2023-07-28,74502202.58,estimated
Nairobi,2023-07-29,59712228.87,estimated
Nairobi,2023-07-30,61942905.7,estimated
Nairobi,2023-07-31,70965037.67,estimated
Nairobi,2023-08-01,75131495.65,estimated
Nairobi,2023-08-02,70690640.15,estimated
Nairobi,2023-08-03,75537036.43,estimated
Nairobi,2023-08-04,74400083.83,estimated
Nairobi,2023-08-05,63741026.76,estimated
Nairobi,2023-08-06,61154262.45,estimated
Nairobi,2023-08-07,72723781.12,estimated
Nairobi,2023-08-08,74753729.08,estimated
Nairobi,2023-08-09,69740961.5,estimated
Nairobi,2023-08-10,69323896.75,estimated
Nairobi,2023-08-11,69209801.05,estimated
Nairobi,2023-08-12,63135945.48,estimated
Nairobi,2023-08-13,63464328.24,estimated
Nairobi,2023-08-14,73647933.74,estimated
Nairobi,2023-08-15,73426324.76,estimated
Nairobi,2023-08-16,74974439.46,estimated
Nairobi,2023-08-17,74970670.73,estimated
Nairobi,2023-08-18,72742036.83,estimated
Nairobi,2023-08-19,58399278.41,estimated
Nairobi,2023-08-20,63256815.03,estimated
Nairobi,2023-08-21,70259040.01,estimated
Nairobi,2023-08-22,73388343.21,estimated
Nairobi,2023-08-23,70630485.25,estimated
Nairobi,2023-08-24,69434889.77,estimated
Nairobi,2023-08-25,71304335.09,estimated
Nairobi,2023-08-26,59321313.73,estimated
Nairobi,2023-08-27,63447945.07,estimated
Nairobi,2023-08-28,72176531.11,estimated
Nairobi,2023-08-29,74255996.55,estimated
Nairobi,2023-08-30,75077924.25,estimated
Nairobi,2023-08-31,74263071.33,estimated
Nairobi,2023-09-01,61917903.41,estimated
Nairobi,2023-09-02,52337059.76,estimated
Nairobi,2023-09-03,52709155.4,estimated
Nairobi,2023-09-04,61118048.36,estimated
Nairobi,2023-09-05,62042476.74,estimated
Nairobi,2023-09-06,59849005.13,estimated
Nairobi,2023-09-07,61695534.62,estimated
Nairobi,2023-09-08,57145536.02,estimated
Nairobi,2023-09-09,52877596.22,estimated
Nairobi,2023-09-10,50383018.21,estimated
Nairobi,2023-09-11,58611132.12,estimated
Nairobi,2023-09-12,57272165.35,estimated
Nairobi,2023-09-13,58048612.85,estimated
Nairobi,2023-09-14,59746345.05,estimated
Nairobi,2023-09-15,58774323.35,estimated
Nairobi,2023-09-16,50476331.14,estimated
Nairobi,2023-09-17,50657354.97,estimated
Nairobi,2023-09-18,61137732.74,estimated
Nairobi,2023-09-19,62334396.66,estimated
Nairobi,2023-09-20,61158652.27,estimated
Nairobi,2023-09-21,60091824.08,estimated
Nairobi,2023-09-22,61204166.79,estimated
Nairobi,2023-09-23,52639778.82,estimated
Nairobi,2023-09-24,49047205.44,estimated
Nairobi,2023-09-25,59520266.21,estimated
Nairobi,2023-09-26,57721531.93,estimated
Nairobi,2023-09-27,62367302.16,estimated
Nairobi,2023-09-28,58716299.62,estimated
Nairobi,2023-09-29,59598934.98,estimated
Nairobi,2023-09-30,52236944.54,estimated
Nairobi,2023-10-01,50764637.69,estimated
Nairobi,2023-10-02,60233335.43,estimated
Nairobi,2023-10-03,60822635.61,estimated
Nairobi,2023-10-04,59638367.09,estimated
Nairobi,2023-10-05,57042356.78,estimated
Nairobi,2023-10-06,62605465.72,estimated
Nairobi,2023-10-07,48890858.39,estimated
Nairobi,2023-10-08,49345487.12,estimated
Nairobi,2023-10-09,59855006.3,estimated
Nairobi,2023-10-10,58725474.82,estimated
Nairobi,2023-10-11,59595050.0,estimated
Nairobi,2023-10-12,59349896.55,estimated
Nairobi,2023-10-13,58973853.49,estimated
Nairobi,2023-10-14,50805436.85,estimated
Nairobi,2023-10-15,49528436.58,estimated
Nairobi,2023-10-16,59536212.48,estimated
Nairobi,2023-10-17,61440047.2,estimated
Nairobi,2023-10-18,57106912.6,estimated
Nairobi,2023-10-19,60198191.75,estimated
Nairobi,2023-10-20,57141243.47,estimated
Nairobi,2023-10-21,48568069.12,estimated
Nairobi,2023-10-22,52087240.78,estimated
Nairobi,2023-10-23,57515544.69,estimated
Nairobi,2023-10-24,58869530.97,estimated
Nairobi,2023-10-25,61975838.89,estimated
Nairobi,2023-10-26,57234522.36,estimated
Nairobi,2023-10-27,62936007.58,estimated
Nairobi,2023-10-28,52373821.48,estimated
Nairobi,2023-10-29,53294513.03,estimated
Nairobi,2023-10-30,59370838.54,estimated
Nairobi,2023-10-31,61987964.34,estimated
Nairobi,2023-11-01,60037686.26,estimated
Nairobi,2023-11-02,58021011.58,estimated
Nairobi,2023-11-03,58710038.92,estimated
Nairobi,2023-11-04,49389164.51,estimated
Nairobi,2023-11-05,49613565.69,estimated
Nairobi,2023-11-06,58196911.08,estimated
Nairobi,2023-11-07,62871936.65,estimated
Nairobi,2023-11-08,59934999.7,estimated
Nairobi,2023-11-09,59289321.99,estimated
Nairobi,2023-11-10,60857358.46,estimated
Nairobi,2023-11-11,49635919.91,estimated
Nairobi,2023-11-12,53343633.53,estimated
Nairobi,2023-11-13,62755153.43,estimated
Nairobi,2023-11-14,61790107.48,estimated
Nairobi,2023-11-15,59876966.09,estimated
Nairobi,2023-11-16,58039411.92,estimated
Nairobi,2023-11-17,61384194.68,estimated
Nairobi,2023-11-18,53273197.02,estimated
Nairobi,2023-11-19,50034604.69,estimated
Nairobi,2023-11-20,57204931.44,estimated
Nairobi,2023-11-21,58820311.82,estimated
Nairobi,2023-11-22,60260109.87,estimated
Nairobi,2023-11-23,62534420.57,estimated
Nairobi,2023-11-24,57946848.44,estimated
Nairobi,2023-11-25,51198798.3,estimated
Nairobi,2023-11-26,53124977.26,estimated
Nairobi,2023-11-27,61857553.4,estimated
Nairobi,2023-11-28,60884285.6,estimated
Nairobi,2023-11-29,60332860.14,estimated
Nairobi,2023-11-30,58537290.14,estimated
Nairobi,2023-12-01,67846566.95,estimated
Nairobi,2023-12-02,60706368.51,estimated
Nairobi,2023-12-03,59909450.26,estimated
Nairobi,2023-12-04,66496394.01,estimated
Nairobi,2023-12-05,65898850.89,estimated
Nairobi,2023-12-06,68436989.44,estimated
Nairobi,2023-12-07,71938580.7,estimated
Nairobi,2023-12-08,71644060.64,estimated
Nairobi,2023-12-09,57117575.79,estimated
Nairobi,2023-12-10,59672154.28,estimated
Nairobi,2023-12-11,70597627.39,estimated
Nairobi,2023-12-12,68860413.35,estimated
Nairobi,2023-12-13,65785520.86,estimated
Nairobi,2023-12-14,66126273.4,estimated
